"Lima", 1218.13, 178
"Higo", 2461.48, 118
"Pera", 151.92, 970
"Alcachofa", 151.90, 342
"Frambuesa", 2036.36, 96
"Naranja", 10.06, 1020
"Melon", 103.70, 480
"Uva", 739.67, 270
"Berenjena", 59.39, 720
"Palta", 485.78, 445
"Papa", 13.07, 800
"Sandia", 73.80, 891
"Batata", 21.39, 1040
"Papa", 10.00, 830
"Kinoto", 28.62, 220
"Pomelo", 41.27, 765
"Palta", 1113.17, 448
"Alcachofa", 130.46, 243
"Lima", 976.03, 194
"Rabanito", 225.69, 324
"Higo", 2472.28, 118
"Higo", 2397.24, 119
"Champignon", 3646.58, 108
"Naranja", 20.92, 860
"Kinoto", 36.64, 228
"Papa", 17.68, 960
"Lima", 1073.54, 240
"Naranja", 19.01, 1090
"Pera", 127.53, 1030
"Mandarina", 22.41, 1140
"Durazno", 141.02, 960
"Batata", 16.58, 850
"Palta", 486.11, 540
"Alcachofa", 148.57, 300
"Champignon", 3543.72, 100
"Caqui", 817.03, 115
"Melon", 109.38, 388
"Morron", 2944.82, 570
"Batata", 16.62, 1190
"Tomate", 743.45, 990
"Sandia", 62.79, 783
"Champignon", 3631.41, 114
"Champignon", 3584.62, 102
"Durazno", 171.40, 920
"Frutilla", 244.01, 273
"Melon", 93.45, 404
"Limon", 304.74, 672
"Pepino", 26.98, 425
"Brocoli", 380.33, 356
"Repollo", 4.28, 707
"Caqui", 806.43, 115
"Mandarina", 21.16, 1030
"Palta", 494.52, 430
"Melon", 102.43, 408
"Mandarina", 24.78, 1120
"Rabanito", 230.86, 267
"Cebolla", 63.66, 784
"Ciruela", 909.46, 801
"Acelga", 18.86, 846
"Repollo", 6.77, 812
"Lechuga", 29.58, 1044
"Calabaza", 28.73, 760
"Melon", 90.49, 408
"Cebolla", 74.31, 736
"Lima", 1189.67, 208
"Pera", 158.99, 1080
"Banana", 47.19, 1090
"Melon", 97.61, 360
"Cereza", 1011.12, 180
"Uva", 681.16, 270
"Zanahoria", 25.92, 648
"Ajo", 897.19, 92
"Kinoto", 31.33, 192
"Higo", 2555.55, 119
"Tomate", 739.53, 720
"Limon", 305.66, 693
"Papa", 21.04, 1130
"Morron", 2917.49, 558
"Rabanito", 236.76, 249
"Tomate", 749.00, 756
"Brocoli", 354.49, 420
"Higo", 2441.43, 94
"Melon", 136.68, 344
"Durazno", 158.88, 768
"Kiwi", 410.37, 360
"Zuccini", 112.82, 702
"Palta", 498.24, 510
"Durazno", 289.49, 784
"Pepino", 43.38, 485
"Morron", 2945.77, 702
"Pepino", 34.93, 490
"Ajo", 889.56, 110
"Pepino", 26.43, 525
"Cereza", 1036.00, 214
"Lima", 1287.33, 184
"Zuccini", 78.89, 480
"Durazno", 163.32, 712
"Cebolla", 75.26, 656
"Batata", 23.54, 900
"Mandarina", 15.98, 940
"Ciruela", 968.78, 999
"Melon", 89.68, 372
"Pera", 143.81, 920
"Esparrago", 629.77, 162
"Repollo", 1.62, 714
"Cereza", 998.92, 190
"Pepino", 45.14, 460
"Tomate", 777.13, 864
"Durazno", 162.52, 928
"Lima", 976.78, 168
"Durazno", 309.24, 768
"Calabaza", 17.65, 856
"Mandarina", 23.22, 1160
"Naranja", 17.88, 1040
"Coliflor", 25.68, 410
"TomCherry", 570.28, 194
"Papa", 8.36, 1030
"Cebolla", 60.68, 656
"Mandarina", 22.63, 1130
"Rabanito", 231.04, 309
"Pera", 161.76, 850
"Mandarina", 14.08, 1080
"Sandia", 66.55, 738
"Rabanito", 232.82, 339
"Caqui", 802.92, 100
"Choclo", 42.98, 243
"Caqui", 880.09, 119
"Berenjena", 62.78, 666
"Lima", 1267.36, 202
"Naranja", 17.56, 950
"Rabanito", 201.83, 306
"Papa", 15.64, 800
"Lima", 1195.81, 166
"Higo", 2439.96, 105
"Zuccini", 86.07, 588
"Coliflor", 29.20, 595
"Alcachofa", 134.82, 351
"Frambuesa", 1968.17, 112
"TomCherry", 525.12, 182
"Cereza", 960.83, 174
"Ajo", 918.57, 88
"TomCherry", 572.60, 176
"Choclo", 52.07, 255
"Esparrago", 606.06, 200
"Durazno", 156.84, 912
"Acelga", 19.40, 936
"Limon", 350.14, 763
"Frambuesa", 2051.38, 115
"Limon", 314.00, 588
"Frambuesa", 2088.67, 86
"Cebolla", 58.65, 760
"Palta", 1181.73, 332
"Lima", 1355.46, 194
"Ajo", 883.71, 119
"Uva", 709.12, 252
"Caqui", 833.19, 96
"Rabanito", 213.47, 300
"Apio", 54.86, 321
"Frambuesa", 2011.75, 90
"Durazno", 147.70, 872
"Ciruela", 1017.50, 972
"Lechuga", 27.04, 882
"Lima", 1228.85, 194
"Pera", 140.29, 890
"Cebolla", 52.88, 824
"Repollo", 6.75, 721
"Zanahoria", 32.45, 510
"Alcachofa", 144.54, 321
"Banana", 61.48, 940
"Champignon", 3632.77, 80
"Lima", 1229.22, 240
"Manzana", 141.23, 1150
"Palta", 468.19, 470
"Zanahoria", 29.53, 702
"Melon", 99.63, 472
"Tomate", 777.63, 1044
"Caqui", 789.93, 111
"Rabanito", 229.37, 291
"Zanahoria", 36.81, 702
"Mandarina", 13.31, 1110
"Pera", 156.70, 1200
"Banana", 70.65, 1090
"Melon", 115.79, 468
"Frutilla", 273.10, 342
"Naranja", 12.74, 1130
"Champignon", 3674.15, 100
"Pomelo", 52.18, 1062
"Limon", 322.43, 784
"Alcachofa", 147.19, 333
"Kinoto", 41.35, 170
"Palta", 1174.41, 432
"Champignon", 3563.28, 111
"Acelga", 11.30, 981
"Pomelo", 51.02, 810
"Kiwi", 414.18, 400
"Ajo", 908.19, 87
"Frambuesa", 1963.52, 116
"Higo", 2544.00, 105
"Berenjena", 59.95, 510
"Pera", 152.22, 1000
"Berenjena", 54.15, 582
"Durazno", 265.50, 752
"Lima", 1365.01, 226
"Caqui", 859.02, 99
"Apio", 57.11, 333
"Esparrago", 656.24, 226
"Coliflor", 31.99, 480
"Pomelo", 43.13, 927
"Repollo", 9.25, 672
"Mandarina", 18.41, 950
"Zanahoria", 36.32, 570
"Durazno", 277.58, 840
"Frambuesa", 1988.87, 91
"Naranja", 7.11, 1160
"Papa", 19.37, 1120
"Tomate", 707.49, 1062
"Champignon", 3540.05, 110
"Durazno", 182.08, 928
"Champignon", 3572.40, 107
"Zuccini", 84.71, 552
"Banana", 63.96, 1060
"Brocoli", 342.98, 456
"Morron", 2996.52, 498
"Esparrago", 614.92, 240
"Durazno", 260.53, 728
"Palta", 505.79, 410
"Brocoli", 358.38, 320
"Durazno", 272.30, 912
"Zanahoria", 41.62, 558
"Zuccini", 80.05, 594
"Acelga", 21.04, 1017
"Naranja", 13.79, 1010
"Kiwi", 452.43, 428
"Uva", 710.99, 306
"TomCherry", 533.64, 198
"Durazno", 158.50, 672
"Palta", 1166.85, 396
"Apio", 64.35, 360
"Berenjena", 66.92, 558
"Lechuga", 31.96, 810
"Ciruela", 941.17, 882
"Champignon", 3597.57, 109
"Sandia", 70.66, 873
"Coliflor", 31.80, 510
"Champignon", 3566.02, 81
"Lechuga", 40.71, 1017
"Higo", 2512.64, 113
"Acelga", 22.83, 765
"Naranja", 15.96, 1030
"Champignon", 3701.80, 83
"Durazno", 138.76, 712
"Zanahoria", 37.45, 534
"Kiwi", 454.37, 452
"Melon", 109.64, 368
"Lima", 1378.08, 166
"Frambuesa", 2075.44, 88
"Sandia", 62.49, 837
"Palta", 1148.52, 476
"Coliflor", 36.61, 485
"Caqui", 833.97, 99
"Calabaza", 20.53, 936
"Mandarina", 15.25, 820
"Banana", 78.03, 980
"Mandarina", 22.35, 1050
"Alcachofa", 117.25, 300
"Kiwi", 439.76, 408
"Batata", 13.26, 980
"Champignon", 3561.00, 100
"Cebolla", 65.75, 640
"Mandarina", 16.52, 1030
"Manzana", 135.04, 1190
"Choclo", 53.49, 291
"Coliflor", 32.88, 410
"TomCherry", 528.59, 218
"TomCherry", 534.29, 190
"Sandia", 63.59, 792
"Lechuga", 39.38, 828
"Acelga", 16.49, 819
"Ajo", 941.96, 93
"Limon", 338.06, 686
"Cebolla", 60.85, 728
"Melon", 101.92, 436
"Alcachofa", 153.80, 360
"Champignon", 3579.73, 97
"Pepino", 44.78, 565
"Naranja", 16.88, 1150
"Sandia", 68.38, 837
"Rabanito", 251.05, 285
"Coliflor", 28.85, 600
"Papa", 12.61, 1110
"Manzana", 164.31, 1090
"Uva", 700.19, 348
"Pepino", 48.41, 420
"Choclo", 60.97, 318
"Coliflor", 23.65, 505
"Naranja", 17.75, 920
"Durazno", 254.85, 816
"Kiwi", 416.01, 476
"Lima", 1000.27, 220
"Sandia", 50.47, 765
"Alcachofa", 136.80, 324
"Morron", 2926.79, 504
"Naranja", 16.51, 810
"Manzana", 122.06, 800
"Mandarina", 18.80, 870
"Lima", 1354.49, 172
"Kinoto", 36.45, 166
"Palta", 496.16, 595
"Zanahoria", 28.21, 696
"TomCherry", 561.48, 238
"Melon", 120.92, 396
"Rabanito", 230.14, 339
"Apio", 61.86, 357
"Naranja", 16.12, 840
"Palta", 1210.49, 396
"Rabanito", 198.11, 327
"Durazno", 266.91, 680
"Zuccini", 72.00, 480
"Coliflor", 26.67, 560
"Apio", 45.87, 306
"Pepino", 45.57, 545
"Durazno", 187.84, 808
"Melon", 113.86, 340
"Lima", 1247.88, 186
"Lima", 1037.41, 220
"Rabanito", 230.68, 312
"Kinoto", 42.39, 216
"Pepino", 41.63, 450
"Cebolla", 70.97, 680
"Pomelo", 33.54, 864
"Zuccini", 92.95, 528
"Rabanito", 213.70, 339
"Banana", 65.94, 1080
"Limon", 323.77, 560
"Durazno", 278.15, 888
"Durazno", 259.74, 920
"Mandarina", 27.84, 1080
"Batata", 19.31, 880
"Ajo", 866.31, 112
"Repollo", 3.83, 735
"Zuccini", 66.49, 642
"Uva", 679.84, 240
"Cebolla", 71.83, 696
"Champignon", 3594.33, 114
"Lechuga", 42.03, 756
"Rabanito", 208.76, 240
"Morron", 2976.85, 480
"Caqui", 803.71, 115
"Repollo", 4.35, 623
"Caqui", 821.72, 101
"Limon", 331.60, 560
"Pepino", 40.94, 475
"Ajo", 920.91, 113
"Coliflor", 28.62, 550
"Tomate", 748.69, 972
"Lima", 1082.27, 210
"Kinoto", 25.86, 166
"Papa", 17.89, 1000
"Repollo", 3.01, 742
"Lima", 1213.18, 182
"Mandarina", 17.15, 1180
"Limon", 338.06, 637
"TomCherry", 559.67, 238
"Zuccini", 95.98, 528
"Brocoli", 365.14, 340
"Alcachofa", 158.13, 339
"Ciruela", 1000.56, 963
"Mandarina", 22.63, 1030
"Frutilla", 310.55, 273
"Melon", 104.02, 404
"Higo", 2456.63, 113
"Higo", 2402.30, 91
"Kinoto", 44.20, 236
"Repollo", 4.13, 700
"Cebolla", 61.30, 696
"Lima", 1059.53, 160
"Cebolla", 76.73, 832
"Coliflor", 18.30, 420
"Calabaza", 18.41, 776
"Pepino", 34.98, 495
"Acelga", 15.41, 990
"Ciruela", 983.64, 1026
"Limon", 267.87, 833
"Batata", 18.20, 980
"Pomelo", 38.67, 1008
"Batata", 18.46, 1170
"Kinoto", 37.04, 160
"Melon", 116.59, 332
"Cebolla", 58.21, 688
"Frutilla", 309.46, 282
"Papa", 16.83, 1060
"Sandia", 51.70, 765
"Manzana", 144.39, 970
"Rabanito", 217.27, 324
"Kiwi", 418.39, 344
"Cebolla", 68.84, 944
"Pera", 140.26, 1100
"Kinoto", 27.36, 236
"Uva", 707.36, 336
"Morron", 2980.97, 642
"Batata", 25.11, 890
"Melon", 98.93, 368
"Batata", 15.54, 1100
"Frambuesa", 2119.18, 109
"Lechuga", 45.10, 999
"Champignon", 3565.63, 111
"Palta", 1141.65, 344
"Pepino", 30.01, 415
"Palta", 1126.46, 388
"Papa", 16.02, 870
"Durazno", 172.92, 840
"Caqui", 777.49, 116
"Choclo", 65.38, 261
"Lima", 1405.25, 208
"Coliflor", 30.16, 580
"Apio", 59.52, 306
"Kinoto", 32.89, 178
"Papa", 19.16, 1190
"Lima", 1000.33, 224
"Melon", 115.74, 332
"Manzana", 140.42, 930
"Palta", 459.42, 465
"Lima", 1388.13, 224
"Repollo", 2.29, 763
"Higo", 2427.07, 111
"Melon", 127.50, 440
"Lima", 1257.81, 198
"Rabanito", 220.44, 348
"Uva", 702.27, 348
"Ajo", 904.84, 105
"Calabaza", 20.56, 864
"TomCherry", 537.00, 232
"Caqui", 769.70, 94
"Limon", 317.18, 798
"Brocoli", 365.75, 400
"Manzana", 159.74, 1110
"Ciruela", 975.54, 981
"Apio", 58.49, 303
"Pepino", 36.74, 535
"Mandarina", 17.87, 1170
"Higo", 2535.81, 92
"Lima", 1438.56, 164
"Sandia", 59.26, 774
"Berenjena", 61.65, 654
"Banana", 55.33, 830
"Ciruela", 941.17, 963
"Berenjena", 54.39, 516
"Lima", 1053.78, 210
"Melon", 115.67, 468
"Kinoto", 22.38, 206
"Durazno", 249.69, 952
"Batata", 21.23, 970
"Higo", 2538.95, 103
"Lima", 1318.08, 228
"Alcachofa", 152.16, 252
"Sandia", 59.04, 909
"Kiwi", 434.77, 352
"Mandarina", 18.17, 1120
"Pomelo", 50.61, 1044
"Frambuesa", 2031.89, 102
"Lechuga", 39.90, 936
"Sandia", 71.54, 846
"Batata", 28.36, 1140
"Coliflor", 30.33, 410
"Esparrago", 626.11, 162
"Durazno", 155.82, 720
"Durazno", 152.59, 960
"Brocoli", 394.06, 468
"Calabaza", 12.48, 800
"Esparrago", 650.51, 188
"Zanahoria", 33.68, 534
"Champignon", 3499.76, 117
"Durazno", 164.01, 688
"Durazno", 144.14, 784
"Pomelo", 50.20, 819
"Uva", 671.83, 333
"Champignon", 3580.48, 85
"Mandarina", 26.60, 1130
"Caqui", 833.59, 97
"Ciruela", 986.09, 981
"Caqui", 826.82, 105
"Manzana", 120.28, 850
"Sandia", 51.92, 801
"Rabanito", 223.03, 252
"Champignon", 3581.40, 84
"Limon", 309.68, 819
"Papa", 16.95, 1160
"Repollo", 3.72, 623
"Caqui", 815.30, 101
"Ajo", 936.79, 115
"Melon", 99.88, 384
"Berenjena", 50.24, 540
"Palta", 477.15, 595
"Lima", 1060.74, 160
"Cereza", 1080.14, 180
"Naranja", 15.22, 1130
"Morron", 2929.32, 498
"Palta", 444.42, 435
"Acelga", 16.92, 720
"Papa", 9.38, 1100
"Apio", 58.95, 357
"Palta", 1108.17, 376
"Coliflor", 30.88, 450
"Pomelo", 46.26, 810
"Caqui", 889.92, 106
"Repollo", 6.22, 770
"Ajo", 949.12, 109
"Cereza", 1026.58, 162
"Mandarina", 18.70, 930
"Esparrago", 608.58, 240
"Morron", 2928.03, 486
"Lima", 1372.09, 208
"Ajo", 897.80, 117
"Lechuga", 37.90, 765
"Melon", 109.71, 324
"Papa", 16.32, 920
"Limon", 341.80, 658
"Manzana", 135.71, 920
"Pomelo", 42.09, 900
"Alcachofa", 136.97, 357
"Manzana", 131.08, 800
"Tomate", 758.73, 990
"Naranja", 11.83, 1160
"Cereza", 1068.74, 218
"Acelga", 24.91, 792
"Papa", 14.70, 970
"Palta", 501.86, 600
"Cebolla", 79.17, 920
"Melon", 137.08, 452
"Durazno", 136.32, 768
"Alcachofa", 136.56, 273
"Papa", 27.40, 1060
"Alcachofa", 157.18, 240
"Calabaza", 21.48, 848
"Melon", 110.77, 336
"Cereza", 1018.60, 198
"Champignon", 3463.85, 110
"Tomate", 724.51, 738
"Acelga", 18.87, 783
"Papa", 9.46, 840
"Lima", 1219.55, 170
"Esparrago", 634.50, 200
"Esparrago", 642.55, 182
"Higo", 2528.11, 115
"Uva", 718.22, 294
"Berenjena", 62.60, 702
"Cereza", 1021.51, 218
"Zuccini", 70.82, 540
"Ajo", 871.16, 98
"Kinoto", 36.85, 182
"Kiwi", 432.05, 372
"Acelga", 15.05, 756
"Coliflor", 37.19, 405
"Papa", 25.78, 1060
"Choclo", 56.65, 246
"Choclo", 53.04, 354
"Batata", 14.84, 1200
"Durazno", 263.86, 952
"Cereza", 1058.50, 230
"Manzana", 125.67, 1200
"Durazno", 182.18, 792
"Uva", 716.70, 258
"Cereza", 1049.60, 184
"Palta", 475.41, 540
"Cebolla", 67.45, 688
"Banana", 60.73, 840
"Batata", 20.62, 1070
"Ciruela", 977.12, 819
"Champignon", 3605.03, 118
"Ciruela", 953.17, 756
"Papa", 17.51, 940
"Sandia", 71.55, 738
"Pepino", 41.81, 405
"Esparrago", 620.45, 180
"Durazno", 113.87, 640
"Manzana", 163.95, 860
"Cereza", 1066.38, 194
"Durazno", 145.17, 704
"TomCherry", 512.34, 202
"Pomelo", 51.11, 873
"Apio", 61.53, 273
"Ajo", 929.56, 93
"Lima", 1363.98, 204
"Alcachofa", 142.43, 273
"TomCherry", 542.27, 224
"Durazno", 150.69, 688
"Uva", 668.56, 357
"Mandarina", 22.18, 940
"Zuccini", 103.45, 534
"Mandarina", 16.62, 1160
"Lima", 1250.83, 168
"Caqui", 850.79, 110
"Ajo", 916.59, 110
"Rabanito", 194.32, 330
"Durazno", 159.20, 744
"Pepino", 30.48, 555
"Palta", 482.36, 435
"Batata", 21.58, 1070
"Lima", 1295.58, 238
"Ciruela", 912.56, 891
"Lima", 1322.97, 186
"Tomate", 741.72, 873
"Kiwi", 429.39, 460
"Ciruela", 983.43, 873
"Mandarina", 28.34, 1080
"Caqui", 754.34, 106
"Cereza", 1024.25, 162
"Coliflor", 26.56, 540
"Durazno", 250.10, 680
"Naranja", 16.13, 940
"Mandarina", 29.48, 930
"Sandia", 51.38, 792
"Palta", 1164.07, 396
"Lima", 1212.56, 172
"Zanahoria", 36.27, 624
"Brocoli", 354.29, 456
"Pomelo", 53.86, 945
"Cereza", 1055.99, 208
"Durazno", 287.69, 872
"Alcachofa", 123.82, 252
"Lima", 1343.21, 180
"Limon", 291.41, 777
"Kinoto", 36.64, 232
"Frambuesa", 2020.08, 80
"Caqui", 765.78, 89
"Durazno", 156.50, 920
"Brocoli", 359.24, 432
"TomCherry", 537.07, 168
"Lima", 1223.38, 200
"Durazno", 172.66, 856
"Palta", 481.69, 535
"Lechuga", 35.64, 783
"Ajo", 953.58, 92
"Naranja", 10.46, 1170
"Manzana", 135.57, 1030
"Morron", 2923.27, 582
"Pera", 143.84, 1000
"Champignon", 3621.94, 108
"Durazno", 259.56, 896
"Palta", 1108.62, 400
"Uva", 706.72, 255
"Palta", 1124.27, 324
"Uva", 738.98, 294
"Zanahoria", 20.02, 714
"Morron", 2848.74, 648
"Mandarina", 13.17, 990
"Palta", 1176.98, 448
"Sandia", 62.66, 828
"Ciruela", 931.10, 720
"Batata", 17.20, 1060
"Durazno", 254.78, 712
"Sandia", 65.73, 819
"Cebolla", 70.63, 856
"Caqui", 828.03, 89
"Zuccini", 88.08, 684
"Frambuesa", 2106.40, 90
"Mandarina", 21.52, 970
"Caqui", 810.40, 108
"Berenjena", 58.32, 690
"Palta", 1156.31, 392
"Lima", 1039.57, 164
"Lechuga", 39.97, 774
"TomCherry", 500.65, 192
"Manzana", 147.21, 920
"Naranja", 6.18, 830
"Sandia", 57.33, 963
"Ciruela", 968.05, 1062
"Ajo", 872.17, 97
"Naranja", 15.93, 830
"Sandia", 64.88, 936
"Limon", 311.74, 742
"Caqui", 797.82, 97
"Durazno", 281.68, 840
"Banana", 66.64, 910
"Naranja", 18.86, 980
"Lima", 1030.29, 190
"Kiwi", 448.54, 324
"Lima", 1004.36, 182
"Durazno", 254.29, 936
"Durazno", 143.62, 888
"Higo", 2534.09, 80
"Repollo", 7.78, 658
"Manzana", 158.43, 920
"Pepino", 31.32, 475
"Palta", 1155.53, 404
"Lechuga", 31.77, 864
"Zuccini", 81.20, 600
"Zuccini", 82.63, 678
"Lima", 1022.40, 162
"Cereza", 1117.65, 194
"Batata", 12.41, 850
"Ajo", 879.77, 82
"Durazno", 273.00, 872
"Esparrago", 637.38, 176
"Durazno", 152.01, 816
"Banana", 63.33, 1130
"Apio", 65.90, 297
"Manzana", 126.66, 850
"Kiwi", 418.44, 400
"Kinoto", 29.41, 160
"Banana", 77.40, 1170
"TomCherry", 572.72, 230
"Berenjena", 57.92, 582
"Ajo", 862.19, 107
"Durazno", 178.18, 664
"Lima", 1192.00, 190
"Durazno", 286.31, 816
"Batata", 27.00, 960
"Calabaza", 19.72, 816
"Manzana", 145.06, 910
"Choclo", 47.08, 252
"Durazno", 155.29, 712
"Kinoto", 44.42, 200
"Palta", 479.00, 590
"Palta", 464.55, 550
"Papa", 22.17, 810
"Frutilla", 288.54, 315
"Esparrago", 619.96, 176
"Cebolla", 68.54, 920
"Apio", 62.10, 264
"Manzana", 146.28, 980
"Frutilla", 280.08, 255
"Sandia", 64.76, 972
"Palta", 1156.63, 420
"Uva", 699.89, 315
"Cebolla", 71.95, 808
"Sandia", 58.71, 837
"Palta", 1103.91, 376
"Ajo", 925.54, 109
"Champignon", 3555.48, 111
"Coliflor", 24.40, 485
"Zuccini", 84.46, 594
"Ajo", 852.08, 101
"Acelga", 23.50, 1080
"Ajo", 864.30, 82
"Coliflor", 37.95, 585
"Mandarina", 24.64, 910
"Higo", 2558.20, 98
"Morron", 2909.89, 720
"Pepino", 31.37, 405
"Lima", 1361.98, 176
"Cereza", 1006.64, 174
"Rabanito", 241.67, 360
"Choclo", 57.03, 348
"Apio", 42.89, 261
"Alcachofa", 127.76, 357
"Calabaza", 27.30, 952
"Ciruela", 957.74, 927
"Zanahoria", 25.66, 516
"Caqui", 834.59, 101
"Tomate", 796.97, 873
"Cebolla", 74.11, 704
"Palta", 1171.48, 392
"Morron", 2854.03, 522
"Zuccini", 75.38, 588
"Cebolla", 74.01, 664
"Zuccini", 85.89, 654
"Calabaza", 13.79, 856
"Acelga", 25.24, 783
"Limon", 331.40, 742
"Champignon", 3505.56, 102
"Tomate", 763.04, 1080
"Choclo", 69.81, 282
"Frutilla", 305.36, 351
"Kinoto", 28.86, 214
"Champignon", 3675.15, 100
"Naranja", 11.06, 1200
"Coliflor", 22.50, 550
"Repollo", 4.99, 707
"Zanahoria", 38.04, 516
"Berenjena", 54.23, 540
"TomCherry", 555.25, 194
"Zanahoria", 37.08, 672
"Banana", 66.28, 990
"Lima", 1018.39, 194
"Ajo", 854.41, 120
"Pera", 140.69, 810
"Coliflor", 22.05, 485
"Naranja", 15.45, 810
"Batata", 19.81, 1130
"Palta", 1122.22, 332
"Kinoto", 39.01, 166
"Pomelo", 51.73, 720
"Choclo", 63.62, 243
"Batata", 18.99, 1180
"Naranja", 5.32, 1180
"Kiwi", 434.03, 380
"Calabaza", 25.30, 920
"Batata", 22.89, 900
"Brocoli", 366.37, 416
"Palta", 482.69, 410
"Pepino", 51.74, 575
"Palta", 1143.34, 368
"Calabaza", 20.68, 872
"Esparrago", 654.39, 232
"Pera", 152.66, 1100
"Coliflor", 35.85, 480
"Morron", 2948.83, 570
"Durazno", 263.58, 864
"Alcachofa", 149.78, 324
"Kinoto", 30.04, 226
"Zanahoria", 37.42, 504
"Uva", 687.02, 255
"Ciruela", 994.11, 954
"Lechuga", 55.53, 927
"TomCherry", 579.46, 196
"Mandarina", 15.91, 1110
"Kiwi", 419.96, 388
"Berenjena", 63.45, 678
"Calabaza", 20.83, 936
"Durazno", 147.97, 704
"Choclo", 53.62, 246
"Brocoli", 365.71, 360
"Zanahoria", 29.35, 660
"Durazno", 155.87, 912
"Acelga", 23.50, 729
"Papa", 16.60, 950
"Lima", 986.56, 212
"Melon", 126.23, 356
"Melon", 96.49, 360
"Banana", 61.27, 870
"Lima", 1344.84, 230
"Ajo", 920.31, 87
"Mandarina", 26.98, 850
"Cebolla", 76.17, 728
"Morron", 2909.00, 708
"TomCherry", 567.85, 238
"Tomate", 754.81, 945
"Palta", 1132.58, 472
"Cereza", 1037.83, 236
"Apio", 53.08, 324
"Lima", 1389.33, 220
"Berenjena", 64.30, 534
"TomCherry", 545.14, 224
"Caqui", 813.26, 95
"Mandarina", 21.43, 920
"Acelga", 17.61, 837
"Lima", 1375.29, 224
"Mandarina", 15.86, 1050
"Ajo", 867.54, 105
"Melon", 115.03, 340
"Zanahoria", 46.28, 528
"Lima", 1444.47, 174
"Durazno", 142.05, 688
"Lima", 1026.54, 168
"Kinoto", 33.70, 214
"Alcachofa", 136.58, 342
"Morron", 2988.11, 588
"Frutilla", 281.33, 333
"Manzana", 142.56, 870
"Durazno", 249.19, 952
"Cebolla", 56.78, 912
"Palta", 1138.59, 344
"Zuccini", 97.29, 528
"Kiwi", 408.83, 472
"Repollo", 1.40, 735
"Alcachofa", 141.08, 285
"Alcachofa", 156.35, 345
"Ajo", 865.37, 109
"Manzana", 139.68, 1190
"Uva", 680.23, 342
"Banana", 70.95, 870
"Pomelo", 45.40, 1071
"Lechuga", 40.85, 837
"Lima", 1246.31, 192
"Choclo", 64.43, 330
"Batata", 22.41, 1010
"Frutilla", 298.89, 327
"Durazno", 153.81, 904
"Naranja", 10.69, 960
"Berenjena", 53.75, 648
"Palta", 519.23, 490
"Pepino", 45.83, 555
"Durazno", 298.96, 840
"Zuccini", 82.29, 696
"Morron", 2871.72, 528
"Frutilla", 273.26, 255
"Ciruela", 1027.85, 774
"Acelga", 28.07, 945
"Ajo", 938.95, 100
"Manzana", 146.89, 920
"Repollo", 3.14, 791
"Batata", 14.49, 1050
"Alcachofa", 147.83, 276
"Zanahoria", 27.63, 492
"Mandarina", 23.25, 1160
"Durazno", 258.96, 896
"Papa", 19.01, 930
"Lima", 1007.70, 198
"Rabanito", 238.34, 324
"Banana", 61.14, 900
"Naranja", 14.26, 1000
"Berenjena", 52.83, 636
"Cereza", 1040.68, 234
"Banana", 56.16, 1010
"Naranja", 18.93, 810
"Cebolla", 66.37, 640
"Melon", 106.75, 468
"Alcachofa", 152.85, 318
"TomCherry", 567.55, 214
"Kinoto", 41.39, 166
"Zanahoria", 33.07, 702
"Kiwi", 452.38, 332
"Calabaza", 22.64, 800
"TomCherry", 616.54, 232
"Lima", 1211.19, 236
"Kinoto", 33.80, 166
"TomCherry", 551.35, 234
"Rabanito", 207.42, 282
"Acelga", 13.35, 882
"Palta", 1115.88, 372
"TomCherry", 550.98, 196
"Limon", 359.08, 616
"Sandia", 64.48, 801
"Cereza", 1028.69, 182
"Morron", 2966.39, 690
"Manzana", 159.24, 1070
"Mandarina", 19.86, 1180
"Naranja", 12.72, 810
"Banana", 75.44, 1070
"Lechuga", 36.19, 738
"Calabaza", 13.02, 816
"Durazno", 282.74, 824
"Morron", 2954.56, 528
"Pomelo", 40.49, 783
"Banana", 43.24, 980
"Melon", 108.71, 420
"Caqui", 801.28, 80
"Lechuga", 39.01, 909
"Zanahoria", 30.49, 528
"Uva", 690.48, 336
"Repollo", 5.25, 798
"Acelga", 18.92, 954
"Mandarina", 16.99, 860
"Melon", 107.36, 408
"Morron", 2896.65, 588
"Kinoto", 31.00, 176
"Rabanito", 223.65, 339
"Pomelo", 54.20, 1017
"Frutilla", 257.52, 354
"Frambuesa", 2080.55, 90
"Higo", 2452.78, 87
"Lima", 1039.30, 172
"Pomelo", 41.81, 945
"Palta", 1133.79, 404
"Durazno", 198.16, 688
"Mandarina", 21.50, 840
"Choclo", 55.20, 288
"Lechuga", 24.59, 981
"Lima", 1002.57, 192
"Uva", 693.85, 330
"Acelga", 21.09, 810
"Naranja", 17.31, 1100
"Esparrago", 598.81, 180
"Berenjena", 51.67, 558
"Frutilla", 254.39, 252
"Lechuga", 40.03, 747
"Acelga", 11.39, 846
"Morron", 2993.10, 642
"Papa", 14.69, 1020
"Uva", 698.35, 294
"Manzana", 128.03, 1070
"Durazno", 148.06, 664
"Pepino", 36.64, 565
"TomCherry", 517.62, 178
"Cebolla", 67.14, 696
"Naranja", 12.21, 980
"Durazno", 169.55, 640
"Frambuesa", 1985.87, 93
"Lima", 1253.45, 226
"Ciruela", 973.95, 756
